20150130-M-Australian_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,novak djokovic,stanislas wawrinka,novak djokovic
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,tomas berdych,rafael nadal,tomas berdych
20150127-M-Australian_Open-QF-Stanislas_Wawrinka_-Kei_Nishikori,stanislas wawrinka,kei nishikori,stanislas wawrinka
20150117-M-Auckland-F-Jiri_Vesely-Adrian_Mannarino,jiri vesely,adrian mannarino,jiri vesely
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,kevin anderson,jiri vesely,jiri vesely
20150114-M-Sydney-QF-Gilles_Muller-Bernard_Tomic,gilles muller,bernard tomic,gilles muller
20150114-M-Auckland-R16-Ernests_Gulbis-Jiri_Vesely,ernests gulbis,jiri vesely,jiri vesely
20150111-M-Chennai-F-Stanislas_Wawrinka-Aljaz_Bedene,stanislas wawrinka,aljaz bedene,stanislas wawrinka
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,tomas berdych,blaz kavcic,tomas berdych
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,rafael nadal,michael berrer,michael berrer
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,roger federer,stanislas wawrinka,roger federer
20141114-M-Tour_Finals-RR-Tomas_Berdych-Novak_Djokovic,tomas berdych,novak djokovic,novak djokovic
20141114-M-London-RR-Stanislas_Wawrinka-Marin_Cilic,stanislas wawrinka,marin cilic,stanislas wawrinka
20141113-M-London-RR-Roger_Federer-Andy_Murray,roger federer,andy murray,roger federer
20141112-M-London-RR-Marin_Cilic-Tomas_Berdych,marin cilic,tomas berdych,tomas berdych
20141111-M-London-RR-Andy_Murray-Milos_Raonic,andy murray,milos raonic,andy murray
20141110-M-London-RR-Marin_Cilic-Novak_Djokovic,marin cilic,novak djokovic,novak djokovic
20141109-M-London-RR-Roger_Federer-Milos_Raonic,roger federer,milos raonic,roger federer
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,kei nishikori,andy murray,kei nishikori
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,novak djokovic,milos raonic,novak djokovic
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,novak djokovic,gael monfils,novak djokovic
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,jo wilfried tsonga,kei nishikori,kei nishikori
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,stanislas wawrinka,dominic thiem,stanislas wawrinka
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,lucas pouille,fabio fognini,lucas pouille
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,vasek pospisil,tommy robredo,tommy robredo
20141026-M-Basel-F-David_Goffin-Roger_Federer,david goffin,roger federer,roger federer
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,david ferrer,andy murray,andy murray
20141024-M-Basel-QF-Grigor_Dimitrov-Roger_Federer,grigor dimitrov,roger federer,roger federer
20141022-M-Basel-R32-Ernests_Gulbis-Borna_Coric,ernests gulbis,borna coric,borna coric
20141020-M-Basel-R32-Dominic_Thiem-David_Goffin,dominic thiem,david goffin,david goffin
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,roberto bautista agut,marin cilic,marin cilic
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,viktor troicki,andy murray,andy murray
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,milos raonic,ricardas berankis,ricardas berankis
20141014-M-Stockholm-R32-Donald_Young-Leonardo_Mayer,donald young,leonardo mayer,leonardo mayer
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,roger federer,gilles simon,roger federer
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,novak djokovic,roger federer,roger federer
20141005-M-Beijing-F-Tomas_Berdych-Novak_Djokovic,tomas berdych,novak djokovic,novak djokovic
20140928-M-Shenzhen-F-Andy_Murray-Tommy_Robredo,andy murray,tommy robredo,andy murray
20140918-M-Metz-R16-Jo_Wilfried_Tsonga-Gilles_Muller,jo wilfried tsonga,gilles muller,jo wilfried tsonga
20140914-M-Davis_Cup_World_Group_SF-RR-Roger_Federer-Fabio_Fognini,roger federer,fabio fognini,roger federer
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,marin cilic,kei nishikori,marin cilic
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,marin cilic,roger federer,marin cilic
20140810-M-Canada_Masters-F-Jo_Wilfried_Tsonga-Roger_Federer,jo wilfried tsonga,roger federer,jo wilfried tsonga
20140807-M-Canada_Masters-R16-Novak_Djokovic-Jo_Wilfried_Tsonga,novak djokovic,jo wilfried tsonga,jo wilfried tsonga
20140805-M-Canada_Masters-R32-Peter_Polansky-Roger_Federer,peter polansky,roger federer,roger federer
20140804-M-Canada_Masters-R64-Peter_Polansky-Jerzy_Janowicz,peter polansky,jerzy janowicz,peter polansky
20140803-M-Washington-F-Vasek_Pospisil-Milos_Raonic,vasek pospisil,milos raonic,milos raonic
20140802-M-Washington-SF-Richard_Gasquet-Vasek_Pospisil,richard gasquet,vasek pospisil,vasek pospisil
20140728-M-Washington-R64-Francis_Tiafoe-Evgeny_Donskoy,francis tiafoe,evgeny donskoy,evgeny donskoy
20140725-M-Atlanta-QF-John_Isner-Marinko_Matosevic,john isner,marinko matosevic,john isner
20140720-M-Bogota-F-Bernard_Tomic-Ivo_Karlovic,bernard tomic,ivo karlovic,bernard tomic
20140719-M-Bogota-SF-Bernard_Tomic-Victor_Estrella,bernard tomic,victor estrella,bernard tomic
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,gilles muller,blaz kavcic,blaz kavcic
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,farrukh dustov,denis kudla,denis kudla
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,novak djokovic
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,milos raonic,rafael nadal,rafael nadal
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,roger federer,kei nishikori,kei nishikori
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,jo wilfried tsonga,andy murray,andy murray
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,fabio fognini,rafael nadal,rafael nadal
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,denis istomin,rafael nadal,rafael nadal
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,lleyton hewitt,rafael nadal,rafael nadal
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,donald young,john isner,john isner
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,adrian mannarino,jo wilfried tsonga,jo wilfried tsonga
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,pablo carreno busta,joao sousa,joao sousa
20140316-M-Indian_Wells_Masters-F-Roger_Federer-Novak_Djokovic,roger federer,novak djokovic,novak djokovic
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,john isner,novak djokovic,novak djokovic
20140312-M-Indian_Wells_Masters-R16-Tommy_Haas-Roger_Federer,tommy haas,roger federer,roger federer
20140311-M-Indian_Wells_Masters-R32-Julien_Benneteau-Dominic_Thiem,julien benneteau,dominic thiem,julien benneteau
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,jiri vesely,andy murray,andy murray
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,alexandr dolgopolov,rafael nadal,alexandr dolgopolov
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,stanislas wawrinka,ivo karlovic,stanislas wawrinka
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,tomas berdych,roger federer,roger federer
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,novak djokovic,roger federer,roger federer
20140210-M-Rotterdam-R32-Tomas_Berdych-Andreas_Seppi,tomas berdych,andreas seppi,tomas berdych
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,stanislas wawrinka,rafael nadal,stanislas wawrinka
20140124-M-Australian_Open-SF-Roger_Federer-Rafael_Nadal,roger federer,rafael nadal,rafael nadal
20140122-M-Australian_Open-QF-Roger_Federer-Andy_Murray,roger federer,andy murray,roger federer
20140122-M-Australian_Open-QF-Novak_Djokovic-Stanislas_Wawrinka_,novak djokovic,stanislas wawrinka,stanislas wawrinka
20140122-M-Australian_Open-QF-Grigor_Dimitrov-Rafael_Nadal,grigor dimitrov,rafael nadal,rafael nadal
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,roger federer,jo wilfried tsonga,roger federer
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,kei nishikori,rafael nadal,rafael nadal
20140118-M-Australian_Open-R32-Gael_Monfils-Rafael_Nadal,gael monfils,rafael nadal,rafael nadal
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,bernard tomic,rafael nadal,rafael nadal
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,bernard tomic,juan martin del potro,juan martin del potro
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,david ferrer,yen hsun lu,yen hsun lu
20140109-M-Sydney-QF-Marinko_Matosevic-Sergiy_Stakhovsky,marinko matosevic,sergiy stakhovsky,sergiy stakhovsky
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,roberto bautista agut,jack sock,roberto bautista agut
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,tommy haas,jack sock,jack sock
20140106-M-Sydney-R32-Bernard_Tomic-Marcel_Granollers,bernard tomic,marcel granollers,bernard tomic
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,roger federer,lleyton hewitt,lleyton hewitt
20140104-M-Doha-F-Rafael_Nadal-Gael_Monfils,rafael nadal,gael monfils,rafael nadal
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,edouard roger vasselin,marcel granollers,edouard roger vasselin
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,lleyton hewitt,kei nishikori,lleyton hewitt
20140103-M-Chennai-QF-Aljaz_Bedene-Stanislas_Wawrinka,aljaz bedene,stanislas wawrinka,stanislas wawrinka
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,ernests gulbis,rafael nadal,rafael nadal
20140102-M-Brisbane-R16-Lleyton_Hewitt-Feliciano_Lopez,lleyton hewitt,feliciano lopez,lleyton hewitt
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,roger federer,marinko matosevic,roger federer
20140101-M-Brisbane-R16-Marin_Cilic-Grigor_Dimitrov,marin cilic,grigor dimitrov,marin cilic
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,rafael nadal,lukas rosol,rafael nadal
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,grigor dimitrov,robin haase,grigor dimitrov
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,roger federer,juan martin del potro,roger federer
20131104-M-Tour_Finals-RR-Richard_Gasquet-Novak_Djokovic,richard gasquet,novak djokovic,novak djokovic
20131102-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,novak djokovic,roger federer,novak djokovic
20131102-M-Paris_Masters-SF-David_Ferrer-Rafael_Nadal,david ferrer,rafael nadal,david ferrer
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,roger federer,juan martin del potro,roger federer
20131101-M-Paris_Masters-QF-Novak_Djokovic-Stanislas_Wawrinka,novak djokovic,stanislas wawrinka,novak djokovic
20131031-M-Paris_Masters-R16-John_Isner-Novak_Djokovic,john isner,novak djokovic,novak djokovic
20131028-M-Paris_Masters-QF-Richard_Gasquet-Rafael_Nadal,richard gasquet,rafael nadal,rafael nadal
20131025-M-Basel-QF-Grigor_Dimitrov-Roger_Federer,grigor dimitrov,roger federer,roger federer
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,novak djokovic,juan martin del potro,novak djokovic
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,rafael nadal,juan martin del potro,juan martin del potro
20131012-M-Shanghai_Masters-SF-Novak_Djokovic-Jo_Wilfried_Tsonga,novak djokovic,jo wilfried tsonga,novak djokovic
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,roger federer,gael monfils,gael monfils
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,vasek pospisil,richard gasquet,vasek pospisil
20131007-M-Shanghai_Masters-R64-Gilles_Simon-Benoit_Paire,gilles simon,benoit paire,benoit paire
20131007-M-Shanghai_Masters-R32-Roger_Federer-Andreas_Seppi,roger federer,andreas seppi,roger federer
20131007-M-Shanghai_Masters-R32-Rafael_Nadal-Alexandr_Dolgopolov,rafael nadal,alexandr dolgopolov,rafael nadal
20131007-M-Shanghai_Masters-R32-Marcel_Granollers-Novak_Djokovic,marcel granollers,novak djokovic,novak djokovic
20131006-M-Tokyo-F-Juan_Martin_Del_Potro-Milos_Raonic,juan martin del potro,milos raonic,juan martin del potro
20131005-M-Beijing-F-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,novak djokovic
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,fabio fognini,rafael nadal,rafael nadal
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,rafael nadal
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,richard gasquet,rafael nadal,rafael nadal
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,novak djokovic,stanislas wawrinka,novak djokovic
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,stanislas wawrinka,andy murray,stanislas wawrinka
20130904-M-US_Open-QF-Richard_Gasquet-David_Ferrer,richard gasquet,david ferrer,richard gasquet
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,denis istomin,andy murray,andy murray
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,tomas berdych,julien benneteau,tomas berdych
20130830-M-US_Open-R64-Kevin_Anderson-Marcos_Baghdatis,kevin anderson,marcos baghdatis,marcos baghdatis
20130818-M-Cincinnati_Masters-F-John_Isner-Rafael_Nadal,john isner,rafael nadal,rafael nadal
20130813-M-Canada_Masters-QF-Novak_Djokovic-Richard_Gasquet,novak djokovic,richard gasquet,novak djokovic
20130811-M-Canada_Masters-F-Milos_Raonic-Rafael_Nadal,milos raonic,rafael nadal,rafael nadal
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,ernests gulbis,andy murray,ernests gulbis
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,marcel granollers,andy murray,andy murray
20130806-M-Canada_Masters-R64-Vasek_Pospisil-John_Isner,vasek pospisil,john isner,vasek pospisil
20130805-M-Canada_Masters-R64-Peter_Polansky-Kei_Nishikori,peter polansky,kei nishikori,kei nishikori
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,bernard tomic,juan martin del potro,juan martin del potro
20130728-M-Atlanta-F-Kevin_Anderson-John_Isner,kevin anderson,john isner,john isner
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,novak djokovic,tommy haas,tommy haas
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,grigor dimitrov,andy murray,andy murray
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,bernard tomic,andy murray,andy murray
20130317-M-Indian_Wells_Masters-F-Rafael_Nadal-Juan_Martin_Del_Potro,rafael nadal,juan martin del potro,rafael nadal
20130314-M-Indian_Wells-R16-Tommy_Haas-Juan_Martin_Del_Potro,tommy haas,juan martin del potro,juan martin del potro
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,ernests gulbis,andreas seppi,ernests gulbis
20130307-M-Indian_Wells_Masters-R32-Richard_Gasquet-Jerzy_Janowicz,richard gasquet,jerzy janowicz,richard gasquet
20130303-M-Delray_Beach-F-Ernests_Gulbis-Edouard_Roger_Vasselin,ernests gulbis,edouard roger vasselin,ernests gulbis
20130302-M-Dubai-F-Novak_Djokovic-Tomas_Berdych,novak djokovic,tomas berdych,novak djokovic
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,roger federer,malek jaziri,roger federer
20130127-M-Australian_Open-F-Novak_Djokovic-Andy_Murray,novak djokovic,andy murray,novak djokovic
20130125-M-Australian_Open-SF-Roger_Federer-Andy_Murray_,roger federer,andy murray,andy murray
20130125-M-Australian_Open-SF-David_Ferrer-Novak_Djokovic,david ferrer,novak djokovic,novak djokovic
20130121-M-Australian_Open-R16-Roger_Federer-Milos_Raonic,roger federer,milos raonic,roger federer
20130120-M-Australian_Open-R16-Novak_Djokovic-Stanislas_Wawrinka,novak djokovic,stanislas wawrinka,novak djokovic
20130117-M-Davis_Cup_World_Group_F-RR-Novak_Djokovic-Tomas_Berdych,novak djokovic,tomas berdych,novak djokovic
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,bernard tomic,kevin anderson,bernard tomic
20130108-M-Sydney-R32-Bernard_Tomic-Marinko_Matosevic,bernard tomic,marinko matosevic,bernard tomic
20121102-M-Paris_Masters-QF-David_Ferrer-Jo_Wilfried_Tsonga,david ferrer,jo wilfried tsonga,david ferrer
20121029-M-Paris_Masters-F-David_Ferrer-Jerzy_Janowicz,david ferrer,jerzy janowicz,david ferrer
20121011-M-Shanghai_Masters-R16-Alexandr_Dolgopolov-Andy_Murray,alexandr dolgopolov,andy murray,andy murray
20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimitrov,novak djokovic,grigor dimitrov,novak djokovic
20120909-M-US_Open-F-Novak_Djokovic-Andy_Murray,novak djokovic,andy murray,andy murray
20120904-M-US_Open-QF-Novak_Djokovic-Juan_Martin_Del_Potro,novak djokovic,juan martin del potro,novak djokovic
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,novak djokovic,roger federer,roger federer
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,roger federer,stanislas wawrinka,roger federer
20120812-M-Canada_Masters-F-Novak_Djokovic-Richard_Gasquet,novak djokovic,richard gasquet,novak djokovic
20120327-M-Miami_Masters-QF-David_Ferrer-Novak_Djokovic,david ferrer,novak djokovic,novak djokovic
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,roger federer,rafael nadal,roger federer
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,roger federer,thomaz bellucci,roger federer
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,andy murray,roger federer,roger federer
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,bernard tomic,tim smyczek,bernard tomic
20120227-M-Dubai-SF-Andy_Murray-Novak_Djokovic,andy murray,novak djokovic,andy murray
20120219-M-Rotterdam-F-Roger_Federer-Juan_Martin_Del_Potro,roger federer,juan martin del potro,roger federer
20120210-M-Davis_Cup_World_Group_R1-RR-Julien_Benneteau-Milos_Raonic,julien benneteau,milos raonic,milos raonic
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,novak djokovic
20120127-M-Australian_Open-SF-Roger_Federer-Rafael_Nadal,roger federer,rafael nadal,rafael nadal
20120127-M-Australian_Open-SF-Novak_Djokovic-Andy_Murray,novak djokovic,andy murray,novak djokovic
20120125-M-Australian_Open-QF-Andy_Murray-Kei_Nishikori,andy murray,kei nishikori,andy murray
20120124-M-Australian_Open-QF-David_Ferrer-Novak_Djokovic,david ferrer,novak djokovic,novak djokovic
20120122-M-Australian_Open-R16-Novak_Djokovic-Lleyton_Hewitt,novak djokovic,lleyton hewitt,novak djokovic
20111125-M-Tour_Finals-SF-David_Ferrer-Roger_Federer,david ferrer,roger federer,roger federer
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,roger federer,rafael nadal,roger federer
20111021-M-Stockholm-QF-Grigor_Dimitrov-Milos_Raonic,grigor dimitrov,milos raonic,milos raonic
20111009-M-Tokyo-F-Rafael_Nadal-Andy_Murray,rafael nadal,andy murray,andy murray
20111009-M-Shanghai_Masters-R32-David_Ferrer-Milos_Raonic,david ferrer,milos raonic,david ferrer
20111008-M-Tokyo-SF-David_Ferrer-Andy_Murray,david ferrer,andy murray,andy murray
20110911-M-US_Open-F-Rafael_Nadal_-Novak_Djokovic,rafael nadal,novak djokovic,novak djokovic
20110909-M-US_Open-SF-Roger_Federer-Novak_Djokovic,roger federer,novak djokovic,novak djokovic
20110401-M-Miami_Masters-SF-Roger_Federer-Rafael_Nadal,roger federer,rafael nadal,rafael nadal
20110319-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,novak djokovic
20110316-M-Indian_Wells_Masters-QF-Roger_Federer-Stanislas_Wawrinka,roger federer,stanislas wawrinka,roger federer
20110310-M-Indian_Wells_Masters-QF-Richard_Gasquet-Novak_Djokovic,richard gasquet,novak djokovic,novak djokovic
20110221-M-Dubai-F-Roger_Federer-Novak_Djokovic,roger federer,novak djokovic,novak djokovic
20110130-M-Australian_Open-F-Novak_Djokovic-Andy_Murray,novak djokovic,andy murray,novak djokovic
20110118-M-Australian_Open-R128-David_Nalbandian-Lleyton_Hewitt,david nalbandian,lleyton hewitt,david nalbandian
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,robin soderling,michael berrer,robin soderling
20101126-M-Tour_Finals-SF-Roger_Federer-Novak_Djokovic,roger federer,novak djokovic,roger federer
20101122-M-Tour_Finals-RR-Robin_Soderling-Andy_Murray,robin soderling,andy murray,andy murray
20101121-M-Tour_Finals-RR-Novak_Djokovic-Andy_Roddick,novak djokovic,andy roddick,novak djokovic
20101121-M-Tour_Finals-RR-Andy_Murray_-Roger_Federer,andy murray,roger federer,roger federer
20101015-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,novak djokovic,roger federer,roger federer
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,robin soderling,roger federer,roger federer
20100912-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,rafael nadal
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,roger federer,andy murray,roger federer
20100126-M-Australian_Open-QF-Novak_Djokovic-Jo_Wilfried_Tsonga,novak djokovic,jo wilfried tsonga,jo wilfried tsonga
20100126-M-Australian_Open-QF-Andy_Murray-Rafael_Nadal,andy murray,rafael nadal,andy murray
20091127-M-Tour_Finals-SF-Robin_Soderling-Juan_Martin_Del_Potro,robin soderling,juan martin del potro,juan martin del potro
20091123-M-Tour_Finals-RR-Robin_Soderling-Rafael_Nadal,robin soderling,rafael nadal,robin soderling
20091122-M-Tour_Finals-RR-Andy_Murray-Roger_Federer,andy murray,roger federer,roger federer
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,robin soderling,novak djokovic,robin soderling
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,marat safin,juan martin del potro,juan martin del potro
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,roger federer,juan martin del potro,juan martin del potro
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,juan martin del potro,rafael nadal,juan martin del potro
20090816-M-Cincinnati-F-Roger_Federer-Novak_Djokovic,roger federer,novak djokovic,roger federer
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,fernando gonzalez,milos raonic,fernando gonzalez
20090405-M-Miami_Masters-F-Novak_Djokovic-Andy_Murray,novak djokovic,andy murray,andy murray
20090201-M-Australian_Open-F-Roger_Federer-Rafael_Nadal,roger federer,rafael nadal,rafael nadal
20090130-M-Australian_Open-SF-Fernando_Verdasco-Rafael_Nadal,fernando verdasco,rafael nadal,rafael nadal
20080908-M-US_Open-F-Roger_Federer-Andy_Murray,roger federer,andy murray,roger federer
20080905-M-US_Open-SF-Rafael_Nadal-Andy_Murray,rafael nadal,andy murray,andy murray
20080817-M-Olympics-F-Rafael_Nadal-Fernando_Gonzalez,rafael nadal,fernando gonzalez,rafael nadal
20080815-M-Olympics-SF-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,rafael nadal
20080802-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,novak djokovic
20080127-M-Australian_Open-F-Jo_Wilfried_Tsonga-Novak_Djokovic,jo wilfried tsonga,novak djokovic,novak djokovic
20080125-M-Australian_Open-SF-Jo_Wilfried_Tsonga_-Rafael_Nadal,jo wilfried tsonga,rafael nadal,jo wilfried tsonga
20071112-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal,roger federer,rafael nadal,roger federer
20071112-M-Masters_Cup-RR-Novak_Djokovic-Richard_Gasquet,novak djokovic,richard gasquet,richard gasquet
20071028-M-Paris_Masters-F-Rafael_Nadal-David_Nalbandian,rafael nadal,david nalbandian,david nalbandian
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,roger federer,juan martin del potro,roger federer
20070909-M-US_Open-F-Roger_Federer-Novak_Djokovic,roger federer,novak djokovic,roger federer
20070314-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal,novak djokovic,rafael nadal,rafael nadal
20070128-M-Australian_Open-F-Roger_Federer-Fernando_Gonzalez,roger federer,fernando gonzalez,roger federer
20070123-M-Australian_Open-QF-Rafael_Nadal-Fernando_Gonzalez,rafael nadal,fernando gonzalez,fernando gonzalez
20061113-M-Shanghai-SF-Roger_Federer-Rafael_Nadal,roger federer,rafael nadal,roger federer
20061010-M-Moscow-R32-Marat_Safin-Nicolas_Mahut,marat safin,nicolas mahut,marat safin
20060922-M-Davis_Cup_World_Group_PO-RR-Roger_Federer-Novak_Djokovic,roger federer,novak djokovic,roger federer
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,roger federer,andy roddick,roger federer
20060129-M-Australian_Open-F-Roger_Federer-Marcos_Baghdatis,roger federer,marcos baghdatis,roger federer
20051120-M-Masters_Cup-F-Roger_Federer-David_Nalbandian,roger federer,david nalbandian,david nalbandian
20050911-M-US_Open-F-Roger_Federer-Andre_Agassi,roger federer,andre agassi,roger federer
20050221-M-Dubai-SF-Roger_Federer-Andre_Agassi,roger federer,andre agassi,roger federer
20050130-M-Australian_Open-F-Lleyton_Hewitt-Marat_Safin,lleyton hewitt,marat safin,marat safin
20041115-M-Masters_Cup-F-Roger_Federer-Lleyton_Hewitt,roger federer,lleyton hewitt,roger federer
20040912-M-US_Open-F-Lleyton_Hewitt-Roger_Federer,lleyton hewitt,roger federer,roger federer
20040807-M-Cincinnati_Masters-SF-Andy_Roddick-Andre_Agassi,andy roddick,andre agassi,andre agassi
20040726-M-Canada_Masters-R32-Andy_Roddick-Feliciano_Lopez,andy roddick,feliciano lopez,andy roddick
20040201-M-Australian_Open-F-Roger_Federer-Marat_Safin,roger federer,marat safin,roger federer
20030809-M-Canada_Masters-SF-Roger_Federer-Andy_Roddick,roger federer,andy roddick,andy roddick
20030804-M-Canada_Masters-R16-Roger_Federer-Tommy_Robredo,roger federer,tommy robredo,roger federer
20020908-M-US_Open-F-Pete_Sampras-Andre_Agassi,pete sampras,andre agassi,pete sampras
20020428-M-Houston-SF-Pete_Sampras-Andre_Agassi,pete sampras,andre agassi,pete sampras
